"Month","Day","Year","Hr","Inverter_hr_mean"
"10","17","17","21",0
"10","17","17","22",0
"10","17","17","23",0
"10","17","17","3",0
"10","17","17","4",0
"10","17","17","5",0
"10","17","17","6",0.07675
"10","17","17","7",247.675
"10","17","17","8",1492.5
"10","17","17","9",2848
"10","18","16","0",0
"10","18","16","1",0
"10","18","16","10",735.5
"10","18","16","11",1699.75
"10","18","16","12",1671.25
"10","18","16","13",590.5
"10","18","16","14",810.75
"10","18","16","15",1421.5
"10","18","16","16",1435.25
"10","18","16","17",241.6
"10","18","16","18",4.64425
"10","18","16","19",0
"10","18","16","2",0
"10","18","16","20",0
"10","18","16","21",0
"10","18","16","22",0
"10","18","16","23",0
"10","18","16","3",0
"10","18","16","4",0
"10","18","16","5",0
"10","18","16","6",0
"10","18","16","7",151.9235
"10","18","16","8",506
"10","18","16","9",249
"10","18","17","0",0
"10","18","17","1",0
"10","18","17","10",3725.75
"10","18","17","11",4248.25
"10","18","17","12",4414.5
"10","18","17","13",4260
"10","18","17","14",3782.25
"10","18","17","15",2946
"10","18","17","16",1724
"10","18","17","17",367.7
"10","18","17","18",6.625
"10","18","17","19",0
"10","18","17","2",0
"10","18","17","20",0
"10","18","17","21",0
"10","18","17","22",0
"10","18","17","23",0
"10","18","17","3",0
"10","18","17","4",0
"10","18","17","5",0
"10","18","17","6",0
"10","18","17","7",229.625
"10","18","17","8",1509
"10","18","17","9",2808.25
"10","19","16","0",0
"10","19","16","1",0
"10","19","16","10",1607
"10","19","16","11",1136.75
"10","19","16","12",1012.5
"10","19","16","13",339.25
"10","19","16","14",206.5
"10","19","16","15",300.75
"10","19","16","16",139.45
"10","19","16","17",20.5575
"10","19","16","18",0
"10","19","16","19",0
"10","19","16","2",0
"10","19","16","20",0
"10","19","16","21",0
"10","19","16","22",0
"10","19","16","23",0
"10","19","16","3",0
"10","19","16","4",0
"10","19","16","5",0
"10","19","16","6",0
"10","19","16","7",216.15
"10","19","16","8",1198.25
"10","19","16","9",2013.75
"10","19","17","0",0
"10","19","17","1",0
"10","19","17","10",3462.75
"10","19","17","11",3932.75
"10","19","17","12",4079.5
"10","19","17","13",3945.75
"10","19","17","14",3474.5
"10","19","17","15",2658.75
"10","19","17","16",1529.75
"10","19","17","17",315.6
"10","19","17","18",5.09675
"10","19","17","19",0
"10","19","17","2",0
"10","19","17","20",0
"10","19","17","21",0
"10","19","17","22",0
"10","19","17","23",0
"10","19","17","3",0
"10","19","17","4",0
"10","19","17","5",0
"10","19","17","6",0
"10","19","17","7",159.325
"10","19","17","8",1323
"10","19","17","9",2594.75
"10","2","16","0",0
"10","2","16","1",0
"10","2","16","10",1948.5
"10","2","16","11",2712.75
"10","2","16","12",2072.75
"10","2","16","13",3200.25
"10","2","16","14",1751.75
"10","2","16","15",773.75
"10","2","16","16",883.25
"10","2","16","17",813.75
"10","2","16","18",44.1025
"10","2","16","19",0
"10","2","16","2",0
"10","2","16","20",0
"10","2","16","21",0
"10","2","16","22",0
"10","2","16","23",0
"10","2","16","3",0
"10","2","16","4",0
"10","2","16","5",0
"10","2","16","6",1.0175
"10","2","16","7",180.5
"10","2","16","8",292.5
"10","2","16","9",393
"10","2","17","0",0
"10","2","17","1",0
"10","2","17","10",2747
"10","2","17","11",1919.25
"10","2","17","12",3858.25
"10","2","17","13",3861.5
"10","2","17","14",3710.5
"10","2","17","15",2906
"10","2","17","16",1854.5
"10","2","17","17",694.75
"10","2","17","18",49.775
"10","2","17","19",0
"10","2","17","2",0
"10","2","17","20",0
"10","2","17","21",0
"10","2","17","22",0
"10","2","17","23",0
"10","2","17","3",0
"10","2","17","4",0
"10","2","17","5",0
"10","2","17","6",1.04
"10","2","17","7",191.1
"10","2","17","8",1283
"10","2","17","9",1357.25
"10","20","16","0",0
"10","20","16","1",0
"10","20","16","10",680.25
"10","20","16","11",607.25
"10","20","16","12",989.5
"10","20","16","13",1380.75
"10","20","16","14",1378.75
"10","20","16","15",1371
"10","20","16","16",301.225
"10","20","16","17",52.9825
"10","20","16","18",0
"10","20","16","19",0
"10","20","16","2",0
"10","20","16","20",0
"10","20","16","21",0
"10","20","16","22",0
"10","20","16","23",0
"10","20","16","3",0
"10","20","16","4",0
"10","20","16","5",0
"10","20","16","6",0
"10","20","16","7",1.355
"10","20","16","8",83.125
"10","20","16","9",246
"10","20","17","0",0
"10","20","17","1",0
"10","20","17","10",3327.75
"10","20","17","11",3769
"10","20","17","12",3780
"10","20","17","13",3736
"10","20","17","14",3514.25
"10","20","17","15",2569
"10","20","17","16",1161
"10","20","17","17",252.3
"10","20","17","18",1.8925
"10","20","17","19",0
"10","20","17","2",0
"10","20","17","20",0
"10","20","17","21",0
"10","20","17","22",0
"10","20","17","23",0
"10","20","17","3",0
"10","20","17","4",0
"10","20","17","5",0
"10","20","17","6",0
"10","20","17","7",200.8
"10","20","17","8",1256
"10","20","17","9",2483.5
"10","21","16","0",0
"10","21","16","1",0
"10","21","16","10",2587
"10","21","16","11",2801.5
"10","21","16","12",2109.75
"10","21","16","13",1806
"10","21","16","14",2302.5
"10","21","16","15",3202.25
"10","21","16","16",1612.75
"10","21","16","17",274.7
"10","21","16","18",2.3125
"10","21","16","19",0
"10","21","16","2",0
"10","21","16","20",0
"10","21","16","21",0
"10","21","16","22",0
"10","21","16","23",0
"10","21","16","3",0
"10","21","16","4",0
"10","21","16","5",0
"10","21","16","6",0
"10","21","16","7",90.0725
"10","21","16","8",544.25
"10","21","16","9",2650.75
"10","21","17","0",0
"10","21","17","1",0
"10","21","17","10",1377.75
"10","21","17","11",2642.75
"10","21","17","12",2521.5
"10","21","17","13",1774.25
"10","21","17","14",1171.75
"10","21","17","15",2158.5
"10","21","17","16",1493.75
"10","21","17","17",276.25
"10","21","17","18",1.775
"10","21","17","19",0
"10","21","17","2",0
"10","21","17","20",0
"10","21","17","21",0
"10","21","17","22",0
"10","21","17","23",0
"10","21","17","3",0
"10","21","17","4",0
"10","21","17","5",0
"10","21","17","6",0
"10","21","17","7",141.81
"10","21","17","8",816.5
"10","21","17","9",726.25
"10","22","16","0",0
"10","22","16","1",0
"10","22","16","10",3666.5
"10","22","16","11",4162.75
"10","22","16","12",4365.5
"10","22","16","13",4244.25
"10","22","16","14",3747.75
"10","22","16","15",2872.25
"10","22","16","16",1577.75
"10","22","16","17",297.4
"10","22","16","18",3.05
"10","22","16","19",0
"10","22","16","2",0
"10","22","16","20",0
"10","22","16","21",0
"10","22","16","22",0
"10","22","16","23",0
"10","22","16","3",0
"10","22","16","4",0
"10","22","16","5",0
"10","22","16","6",0
"10","22","16","7",196
"10","22","16","8",1421.5
"10","22","16","9",2796.5
"10","22","17","0",0
"10","22","17","1",0
"10","22","17","10",970.5
"10","22","17","11",1624.75
"10","22","17","12",682.5
"10","22","17","13",357
"10","22","17","14",262
"10","22","17","15",218.75
"10","22","17","16",169.45
"10","22","17","17",33.05
"10","22","17","18",0
"10","22","17","19",0
"10","22","17","2",0
"10","22","17","20",0
"10","22","17","21",0
"10","22","17","22",0
"10","22","17","23",0
"10","22","17","3",0
"10","22","17","4",0
"10","22","17","5",0
"10","22","17","6",0
"10","22","17","7",83.575
"10","22","17","8",351.5
"10","22","17","9",667
"10","23","16","0",0
"10","23","16","1",0
"10","23","16","10",3580.5
"10","23","16","11",4106
"10","23","16","12",4296.75
"10","23","16","13",4148.25
"10","23","16","14",3633.5
"10","23","16","15",2717.5
"10","23","16","16",1445
"10","23","16","17",253.45
"10","23","16","18",1.8025
"10","23","16","19",0
"10","23","16","2",0
"10","23","16","20",0
"10","23","16","21",0
"10","23","16","22",0
"10","23","16","23",0
"10","23","16","3",0
"10","23","16","4",0
"10","23","16","5",0
"10","23","16","6",0
"10","23","16","7",164.45
"10","23","16","8",1331.25
"10","23","16","9",2669
"10","23","17","0",0
"10","23","17","1",0
"10","23","17","10",180.725
"10","23","17","11",499.5
"10","23","17","12",193.25
"10","23","17","13",656.5
"10","23","17","14",275.5
"10","23","17","15",458.75
"10","23","17","16",585.5
"10","23","17","17",113.675
"10","23","17","18",2.17
"10","23","17","19",0
"10","23","17","2",0
"10","23","17","20",0
"10","23","17","21",0
"10","23","17","22",0
"10","23","17","23",0
"10","23","17","3",0
"10","23","17","4",0
"10","23","17","5",0
"10","23","17","6",0
"10","23","17","7",3.8
"10","23","17","8",112.075
"10","23","17","9",151.5
"10","24","16","0",0
"10","24","16","1",0
"10","24","16","10",3695.25
"10","24","16","11",4207
"10","24","16","12",4419.25
"10","24","16","13",4016.75
"10","24","16","14",2507.75
"10","24","16","15",1910.75
"10","24","16","16",1013.5
"10","24","16","17",179.55
"10","24","16","18",1.2325
"10","24","16","19",0
"10","24","16","2",0
"10","24","16","20",0
"10","24","16","21",0
"10","24","16","22",0
"10","24","16","23",0
"10","24","16","3",0
"10","24","16","4",0
"10","24","16","5",0
"10","24","16","6",0
"10","24","16","7",157.565
"10","24","16","8",1269
"10","24","16","9",2610.75
"10","24","17","0",0
"10","24","17","1",0
"10","24","17","10",1215.75
"10","24","17","11",500.75
"10","24","17","12",887
"10","24","17","13",812.25
"10","24","17","14",685.25
"10","24","17","15",392.75
"10","24","17","16",203
"10","24","17","17",47.9975
"10","24","17","18",0
"10","24","17","19",0
"10","24","17","2",0
"10","24","17","20",0
"10","24","17","21",0
"10","24","17","22",0
"10","24","17","23",0
"10","24","17","3",0
"10","24","17","4",0
"10","24","17","5",0
"10","24","17","6",0
"10","24","17","7",9.075
"10","24","17","8",145.7
"10","24","17","9",570.5
"10","25","16","0",0
"10","25","16","1",0
"10","25","16","10",1552.5
"10","25","16","11",2055.75
"10","25","16","12",2262.5
"10","25","16","13",1423.75
"10","25","16","14",1598.5
"10","25","16","15",961.5
"10","25","16","16",377
"10","25","16","17",128.8275
"10","25","16","18",0
"10","25","16","19",0
"10","25","16","2",0
"10","25","16","20",0
"10","25","16","21",0
"10","25","16","22",0
"10","25","16","23",0
"10","25","16","3",0
"10","25","16","4",0
"10","25","16","5",0
"10","25","16","6",0
"10","25","16","7",53.588
"10","25","16","8",400
"10","25","16","9",1061.5
"10","25","17","0",0
"10","25","17","1",0
"10","25","17","10",1129.25
"10","25","17","11",686
"10","25","17","12",1153
"10","25","17","13",1210.5
"10","25","17","14",724.75
"10","25","17","15",1552.75
"10","25","17","16",1585.5
"10","25","17","17",248.8
"10","25","17","18",0.945
"10","25","17","19",0
"10","25","17","2",0
"10","25","17","20",0
"10","25","17","21",0
"10","25","17","22",0
"10","25","17","23",0
"10","25","17","3",0
"10","25","17","4",0
"10","25","17","5",0
"10","25","17","6",0
"10","25","17","7",83.23675
"10","25","17","8",600.5
"10","25","17","9",833.5
"10","26","16","0",0
"10","26","16","1",0
"10","26","16","10",1117.75
"10","26","16","11",1771.75
"10","26","16","12",1719.75
"10","26","16","13",693.25
"10","26","16","14",74.25
"10","26","16","15",70.975
"10","26","16","16",43.65
"10","26","16","17",5.71
"10","26","16","18",0
"10","26","16","19",0
"10","26","16","2",0
"10","26","16","20",0
"10","26","16","21",0
"10","26","16","22",0
"10","26","16","23",0
"10","26","16","3",0
"10","26","16","4",0
"10","26","16","5",0
"10","26","16","6",0
"10","26","16","7",41.1175
"10","26","16","8",395.25
"10","26","16","9",607
"10","26","17","0",0
"10","26","17","1",0
"10","26","17","10",3605
"10","26","17","11",4083
"10","26","17","12",4276.75
"10","26","17","13",4099.5
"10","26","17","14",3632.75
"10","26","17","15",2773.25
"10","26","17","16",1163.25
"10","26","17","17",192.525
"10","26","17","18",0.3975
"10","26","17","19",0
"10","26","17","2",0
"10","26","17","20",0
"10","26","17","21",0
"10","26","17","22",0
"10","26","17","23",0
"10","26","17","3",0
"10","26","17","4",0
"10","26","17","5",0
"10","26","17","6",0
"10","26","17","7",151.2625
"10","26","17","8",1240.75
"10","26","17","9",2659.75
"10","27","16","0",0
"10","27","16","1",0
"10","27","16","10",671
"10","27","16","11",515.75
"10","27","16","12",432.25
"10","27","16","13",483.25
"10","27","16","14",376
"10","27","16","15",481.5
"10","27","16","16",487.5
"10","27","16","17",123.375
"10","27","16","18",0
"10","27","16","19",0
"10","27","16","2",0
"10","27","16","20",0
"10","27","16","21",0
"10","27","16","22",0
"10","27","16","23",0
"10","27","16","3",0
"10","27","16","4",0
"10","27","16","5",0
"10","27","16","6",0
"10","27","16","7",21.4325
"10","27","16","8",163.925
"10","27","16","9",452.5
"10","27","17","0",0
"10","27","17","1",0
"10","27","17","10",2037.5
"10","27","17","11",1440.5
"10","27","17","12",1814
"10","27","17","13",3377.25
"10","27","17","14",3394
"10","27","17","15",1651.25
"10","27","17","16",778.75
"10","27","17","17",104.425
"10","27","17","18",0.4525
"10","27","17","19",0
"10","27","17","2",0
"10","27","17","20",0
"10","27","17","21",0
"10","27","17","22",0
"10","27","17","23",0
"10","27","17","3",0
"10","27","17","4",0
"10","27","17","5",0
"10","27","17","6",0
"10","27","17","7",59.1465
"10","27","17","8",328
"10","27","17","9",891.75
"10","28","16","0",0
"10","28","16","1",0
"10","28","16","10",2304.5
"10","28","16","11",2654.25
"10","28","16","12",3935.25
"10","28","16","13",3766.75
"10","28","16","14",2874.75
"10","28","16","15",2007
"10","28","16","16",999
"10","28","16","17",146.3
"10","28","16","18",0
"10","28","16","19",0
"10","28","16","2",0
"10","28","16","20",0
"10","28","16","21",0
"10","28","16","22",0
"10","28","16","23",0
"10","28","16","3",0
"10","28","16","4",0
"10","28","16","5",0
"10","28","16","6",0
"10","28","16","7",138.675
"10","28","16","8",974.5
"10","28","16","9",2313.75
"10","28","17","0",0
"10","28","17","1",0
"10","28","17","10",883.75
"10","28","17","11",1574.75
"10","28","17","12",854.25
"10","28","17","13",945.75
"10","28","17","14",728.5
"10","28","17","15",338.5
"10","28","17","16",126.775
"10","28","17","17",20.4865
"10","28","17","18",0
"10","28","17","19",0
"10","28","17","2",0
"10","28","17","20",0
"10","28","17","21",0
"10","28","17","22",0
"10","28","17","23",0
"10","28","17","3",0
"10","28","17","4",0
"10","28","17","5",0
"10","28","17","6",0
"10","28","17","7",59.925
"10","28","17","8",405
"10","28","17","9",727.25
"10","29","16","0",0
"10","29","16","1",0
"10","29","16","10",1830.5
"10","29","16","11",2722
"10","29","16","12",3668.75
"10","29","16","13",3727.75
"10","29","16","14",2842
"10","29","16","15",1759.25
"10","29","16","16",785.25
"10","29","16","17",111.495
"10","29","16","18",0
"10","29","16","19",0
"10","29","16","2",0
"10","29","16","20",0
"10","29","16","21",0
"10","29","16","22",0
"10","29","16","23",0
"10","29","16","3",0
"10","29","16","4",0
"10","29","16","5",0
"10","29","16","6",0
"10","29","16","7",89.675
"10","29","16","8",1092.25
"10","29","16","9",1681.25
"10","3","16","0",0
"10","3","16","1",0
"10","3","16","10",2249.75
"10","3","16","11",1543.25
"10","3","16","12",2287.75
"10","3","16","13",2183.25
"10","3","16","14",1891.25
"10","3","16","15",2531.5
"10","3","16","16",1569
"10","3","16","17",675.5
"10","3","16","18",34.7925
"10","3","16","19",0
"10","3","16","2",0
"10","3","16","20",0
"10","3","16","21",0
"10","3","16","22",0
"10","3","16","23",0
"10","3","16","3",0
"10","3","16","4",0
"10","3","16","5",0
"10","3","16","6",0
"10","3","16","7",121.475
"10","3","16","8",462.5
"10","3","16","9",1189
"10","3","17","0",0
"10","3","17","1",0
"10","3","17","10",1558.5
"10","3","17","11",2578.25
"10","3","17","12",1111.75
"10","3","17","13",742.25
"10","3","17","14",895.25
"10","3","17","15",894
"10","3","17","16",436.5
"10","3","17","17",319.725
"10","3","17","18",41.5025
"10","3","17","19",0
"10","3","17","2",0
"10","3","17","20",0
"10","3","17","21",0
"10","3","17","22",0
"10","3","17","23",0
"10","3","17","3",0
"10","3","17","4",0
"10","3","17","5",0
"10","3","17","6",0.2825
"10","3","17","7",317.625
"10","3","17","8",710.25
"10","3","17","9",628
"10","30","16","0",0
"10","30","16","1",0
"10","30","16","10",1651.5
"10","30","16","11",2721
"10","30","16","12",2565
"10","30","16","13",3423.25
"10","30","16","14",2345.5
"10","30","16","15",1750.75
"10","30","16","16",1009.75
"10","30","16","17",174.6
"10","30","16","18",0
"10","30","16","19",0
"10","30","16","2",0
"10","30","16","20",0
"10","30","16","21",0
"10","30","16","22",0
"10","30","16","23",0
"10","30","16","3",0
"10","30","16","4",0
"10","30","16","5",0
"10","30","16","6",0
"10","30","16","7",56.1
"10","30","16","8",294.75
"10","30","16","9",948.25
"10","31","16","0",0
"10","31","16","1",0
"10","31","16","10",2739
"10","31","16","11",2290.75
"10","31","16","12",1695.25
"10","31","16","13",3443.5
"10","31","16","14",2883.5
"10","31","16","15",1607.5
"10","31","16","16",932.75
"10","31","16","17",109.1675
"10","31","16","18",0
"10","31","16","19",0
"10","31","16","2",0
"10","31","16","20",0
"10","31","16","21",0
"10","31","16","22",0
"10","31","16","23",0
"10","31","16","3",0
"10","31","16","4",0
"10","31","16","5",0
"10","31","16","6",0
"10","31","16","7",76.0775
"10","31","16","8",571.5
"10","31","16","9",1785.5
"10","4","16","0",0
"10","4","16","1",0
"10","4","16","10",3597
"10","4","16","11",4376.5
"10","4","16","12",4373.75
"10","4","16","13",4566.25
"10","4","16","14",3962
"10","4","16","15",3013
"10","4","16","16",2092.75
"10","4","16","17",836.5
"10","4","16","18",61.05
"10","4","16","19",0
"10","4","16","2",0
"10","4","16","20",0
"10","4","16","21",0
"10","4","16","22",0
"10","4","16","23",0
"10","4","16","3",0
"10","4","16","4",0
"10","4","16","5",0
"10","4","16","6",2.575
"10","4","16","7",386.15
"10","4","16","8",1681.75
"10","4","16","9",2803.25
"10","4","17","0",0
"10","4","17","1",0
"10","4","17","10",782.75
"10","4","17","11",605.5
"10","4","17","12",899.75
"10","4","17","13",1403.75
"10","4","17","14",1335
"10","4","17","15",630.75
"10","4","17","16",456.5
"10","4","17","17",156.25
"10","4","17","18",5.84
"10","4","17","19",0
"10","4","17","2",0
"10","4","17","20",0
"10","4","17","21",0
"10","4","17","22",0
"10","4","17","23",0
"10","4","17","3",0
"10","4","17","4",0
"10","4","17","5",0
"10","4","17","6",0
"10","4","17","7",63.6
"10","4","17","8",266
"10","4","17","9",726
"10","5","16","0",0
"10","5","16","1",0
"10","5","16","10",3320
"10","5","16","11",1582.25
"10","5","16","12",3637.75
"10","5","16","13",3845
"10","5","16","14",2518.25
"10","5","16","15",2240.75
"10","5","16","16",1940.25
"10","5","16","17",648.75
"10","5","16","18",33.615
"10","5","16","19",0
"10","5","16","2",0
"10","5","16","20",0
"10","5","16","21",0
"10","5","16","22",0
"10","5","16","23",0
"10","5","16","3",0
